periodo,estu_consecutivo,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_genero,cole_jornada,cole_naturaleza,cole_depto_ubicacion,cole_mcpio_ubicacion,estu_genero,fami_estratovivienda,fami_personashogar,fami_tienecomputador,fami_tieneinternet,desemp_ingles,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global
20194,SB11201940084791,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,HUILA,NEIVA,F,Estrato 3,5 a 6,No,No,A-,45.0,49.0,34.0,44.0,46.0,217.0
20162,SB11201620499691,RURAL,,A,MIXTO,COMPLETA,OFICIAL,HUILA,GUADALUPE,M,Estrato 1,Siete,No,No,A1,48.0,64.0,61.0,64.0,59.0,304.0
20152,SB11201520529723,URBANO,N,A,MIXTO,SABATINA,OFICIAL,ANTIOQUIA,TURBO,M,Estrato 1,Tres,No,No,A-,40.0,37.0,39.0,28.0,34.0,175.0
20152,SB11201520145275,URBANO,N,A,MIXTO,COMPLETA,OFICIAL,CUNDINAMARCA,SAN ANTONIO DE TEQUENDAMA,M,Estrato 2,Seis,Si,Si,A1,50.0,63.0,54.0,67.0,56.0,296.0
20132,SB11201320141053,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,BOGOTA,"BOGOTÁ, D.C.",F,Estrato 2,Seis,Si,No,A-,42.0,47.0,,,,
20142,SB11201420073002,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,CALDAS,PALESTINA,M,Estrato 2,Ocho,Si,Si,A-,48.0,48.0,46.0,50.0,40.0,231.0
20122,SB11201220223868,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,CALI,M,Estrato 1,Cinco,No,No,A-,38.0,56.0,,,,
20112,SB11201120419905,URBANO,,A,MIXTO,SABATINA,NO OFICIAL,CAQUETA,FLORENCIA,F,Estrato 2,Cinco,Si,No,A-,36.0,27.0,,,,
20132,SB11201320149562,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,TULUÁ,M,Estrato 2,Cuatro,No,No,A-,42.0,49.0,,,,
20102,SB11201020294210,URBANO,N,A,FEMENINO,COMPLETA,NO OFICIAL,BOGOTÁ,BOGOTÁ D.C.,F,Estrato 4,Cinco,Si,Si,A2,60.9,58.05,,,,
20132,SB11201320419608,URBANO,N,A,FEMENINO,COMPLETA,NO OFICIAL,CUNDINAMARCA,SOACHA,F,Estrato 1,Cinco,Si,Si,A1,47.0,49.0,,,,
20152,SB11201520496275,URBANO,N,A,MIXTO,SABATINA,OFICIAL,LA GUAJIRA,MAICAO,F,Estrato 1,Cuatro,No,No,A-,35.0,42.0,29.0,35.0,27.0,167.0
20171,SB11201710021744,URBANO,N,B,MIXTO,COMPLETA,NO OFICIAL,VALLE,CANDELARIA,M,Estrato 2,3 a 4,,No,A-,47.0,54.0,64.0,65.0,64.0,303.0
20132,SB11201320107855,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,ANTIOQUIA,NECOCLÍ,M,Estrato 1,Seis,No,No,A-,42.0,43.0,,,,
20172,SB11201720435629,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,CAUCA,BOLIVAR,M,Estrato 1,3 a 4,No,No,A-,41.0,59.0,55.0,59.0,60.0,285.0
20122,SB11201220214478,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,CALI,F,Estrato 2,Cinco,No,No,A-,40.0,34.0,,,,
20122,SB11201220214478,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,CALI,F,Estrato 2,Cinco,No,No,A-,40.0,34.0,,,,
20122,SB11201220385869,URBANO,N,A,MIXTO,TARDE,OFICIAL,BOLIVAR,MAGANGUÉ,F,Estrato 1,Siete,No,No,A-,42.0,52.0,,,,
20102,SB11201020057865,URBANO,,A,MIXTO,MAÑANA,OFICIAL,CHOCO,QUIBDÓ,M,Estrato 1,Seis,No,No,A-,43.11,45.38,,,,
20112,SB11201120096729,URBANO,N,A,MIXTO,TARDE,OFICIAL,META,VILLAVICENCIO,F,Estrato 1,Cuatro,No,No,A-,36.0,43.0,,,,
20152,SB11201520039977,URBANO,S,A,MIXTO,MAÑANA,OFICIAL,VALLE,JAMUNDI,F,Estrato 2,Dos,Si,Si,A-,41.0,44.0,46.0,49.0,41.0,223.0
20102,SB11201020040863,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,TOLIMA,IBAGUÉ,M,Estrato 3,Tres,Si,Si,B1,75.52,60.91,,,,
20122,SB11201220259038,URBANO,N,A,MIXTO,TARDE,OFICIAL,SAN ANDRES,SAN ANDRÉS,M,Estrato 2,Tres,Si,Si,A1,50.0,31.0,,,,
20162,SB11201620146474,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,NARIÑO,PROVIDENCIA,M,Estrato 1,Cuatro,No,No,A1,56.0,52.0,42.0,58.0,49.0,254.0
20152,SB11201520210446,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,BOLIVAR,ACHI,F,Estrato 2,Cuatro,No,No,A1,55.0,58.0,63.0,59.0,65.0,304.0
20112,SB11201120384944,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,BOLIVAR,MAGANGUÉ,M,Estrato 1,Dos,No,No,A1,45.0,39.0,,,,
20142,SB11201420199392,URBANO,N,A,MIXTO,TARDE,OFICIAL,VALLE,PALMIRA,F,Estrato 2,Cinco,Si,Si,A2,68.0,70.0,57.0,71.0,72.0,338.0
20162,SB11201620235219,URBANO,N,A,MIXTO,SABATINA,NO OFICIAL,SANTANDER,LEBRIJA,F,Estrato 1,Seis,No,No,A1,56.0,58.0,51.0,55.0,57.0,276.0
20112,SB11201120033638,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,SUCRE,COROZAL,F,Estrato 1,Nueve,No,No,A-,30.0,31.0,,,,
20194,SB11201940312386,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,CAUCA,PATÍA,F,Estrato 1,3 a 4,No,No,A-,45.0,44.0,20.0,47.0,36.0,187.0
20194,SB11201940312386,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,CAUCA,PATÍA,F,Estrato 1,3 a 4,No,No,A-,45.0,44.0,20.0,47.0,36.0,187.0
20102,SB11201020226616,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,ALCALÁ,F,Estrato 2,Dos,No,No,A-,47.58,45.38,,,,
20142,SB11201420402730,RURAL,N,A,MIXTO,SABATINA,NO OFICIAL,VALLE,DAGUA,F,Estrato 1,Ocho,No,Si,A-,47.0,48.0,47.0,58.0,50.0,252.0
20172,SB11201720133668,RURAL,N,A,MIXTO,TARDE,OFICIAL,SANTANDER,PUERTO WILCHES,F,Estrato 1,3 a 4,Si,Si,A-,42.0,42.0,43.0,35.0,49.0,211.0
20172,SB11201720354632,URBANO,N,A,MIXTO,SABATINA,OFICIAL,CALDAS,RISARALDA,M,Estrato 1,3 a 4,No,No,A-,43.0,44.0,37.0,42.0,46.0,212.0
20152,SB11201520228376,URBANO,N,A,MIXTO,TARDE,OFICIAL,ATLANTICO,BARRANQUILLA,F,Estrato 1,Seis,No,No,A1,57.0,52.0,52.0,37.0,47.0,239.0
20122,SB11201220141845,URBANO,N,A,MIXTO,NOCHE,OFICIAL,ANTIOQUIA,CHIGORODÓ,F,Estrato 1,Siete,No,No,A-,34.0,39.0,,,,
20142,SB11201420411125,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CASANARE,AGUAZUL,M,Estrato 1,Cinco,Si,Si,A1,50.0,50.0,56.0,53.0,60.0,272.0
20162,SB11201620313636,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,PRADERA,F,Estrato 1,Nueve,Si,No,A-,33.0,36.0,31.0,38.0,33.0,172.0
20112,SB11201120051355,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,RISARALDA,PEREIRA,F,Estrato 2,Cinco,Si,Si,A-,39.0,31.0,,,,
20172,SB11201720080167,URBANO,N,A,FEMENINO,COMPLETA,NO OFICIAL,BOGOTA,BOGOTÁ D.C.,F,Estrato 3,3 a 4,Si,Si,A2,61.0,57.0,58.0,52.0,69.0,296.0
20141,SB11201410071887,URBANO,N,A,MIXTO,NOCHE,OFICIAL,BOGOTA,BOGOTÁ D.C.,F,Estrato 2,Cuatro,Si,Si,A-,37.0,51.0,,,,
20112,SB11201120241225,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,VALLE,TULUÁ,F,Estrato 4,Cuatro,Si,No,A1,45.0,42.0,,,,
20122,SB11201220435807,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CESAR,LA PAZ,M,Estrato 1,Tres,No,No,A-,39.0,53.0,,,,
20112,SB11201120459980,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CUNDINAMARCA,CAJICÁ,F,Estrato 2,Seis,Si,Si,A-,41.0,35.0,,,,
20122,SB11201220421978,URBANO,N,A,FEMENINO,MAÑANA,OFICIAL,CAQUETA,FLORENCIA,M,Estrato 1,Seis,Si,Si,A-,43.0,43.0,,,,
20102,SB11201020426575,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CAQUETA,FLORENCIA,F,Estrato 1,Cinco,Si,No,A1,52.08,42.46,,,,
20132,SB11201320562785,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,NORTE SANTANDER,CÚCUTA,M,Estrato 1,Cuatro,No,No,A1,46.0,46.0,,,,
20151,SB11201510016575,RURAL,S,B,MIXTO,COMPLETA,NO OFICIAL,BOLIVAR,CARTAGENA,M,Estrato 6,Cinco,Si,Si,B+,100.0,88.0,77.0,87.0,71.0,411.0
20142,SB11201420543030,URBANO,,A,MIXTO,MAÑANA,OFICIAL,ATLANTICO,SOLEDAD,F,Estrato 1,Cinco,No,No,A1,52.0,49.0,48.0,49.0,48.0,244.0
20152,SB11201520440209,URBANO,N,A,MIXTO,NOCHE,NO OFICIAL,CUNDINAMARCA,MADRID,F,Estrato 2,Seis,Si,No,A-,43.0,44.0,41.0,48.0,46.0,223.0
20172,SB11201720481164,URBANO,N,A,MIXTO,NOCHE,OFICIAL,BOGOTA,BOGOTÁ D.C.,M,Estrato 1,7 a 8,No,No,A-,35.0,36.0,34.0,35.0,43.0,184.0
20122,SB11201220219690,URBANO,S,A,MIXTO,MAÑANA,NO OFICIAL,VALLE,CALI,M,Estrato 2,Cuatro,Si,Si,A1,46.0,46.0,,,,
20172,SB11201720002181,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,TOLIMA,IBAGUE,M,Estrato 2,1 a 2,Si,Si,B1,71.0,62.0,60.0,65.0,65.0,318.0
20102,SB11201020265975,URBANO,N,A,FEMENINO,MAÑANA,NO OFICIAL,ATLANTICO,BARRANQUILLA,F,Estrato 3,Cuatro,Si,Si,B+,85.05,53.16,,,,
20132,SB11201320254322,URBANO,N,A,MIXTO,MAÑANA,NO OFICIAL,CUNDINAMARCA,FUSAGASUGÁ,F,Estrato 3,Cuatro,No,No,A-,40.0,44.0,,,,
20122,SB11201220558238,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,ANTIOQUIA,MEDELLÍN,M,Estrato 2,Cuatro,Si,Si,A-,43.0,39.0,,,,
20142,SB11201420031087,RURAL,N,A,MIXTO,COMPLETA,OFICIAL,ANTIOQUIA,SONSON,F,Estrato 4,Tres,Si,Si,A1,53.0,62.0,47.0,54.0,60.0,278.0
20112,SB11201120092109,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,MAGDALENA,PIVIJAY,F,Estrato 1,Cinco,No,No,A-,30.0,42.0,,,,
20102,SB11201020500793,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,ATLANTICO,SABANAGRANDE,F,Estrato 1,Siete,No,No,A-,47.15,31.19,,,,
20162,SB11201620134106,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,BOYACA,GUATEQUE,F,Estrato 2,Cuatro,No,No,A-,45.0,63.0,59.0,37.0,54.0,264.0
20194,SB11201940094711,URBANO,N,A,MIXTO,TARDE,OFICIAL,VALLE,CALI,F,Estrato 2,5 a 6,Si,Si,A-,31.0,45.0,21.0,38.0,37.0,175.0
20194,SB11201940094711,URBANO,N,A,MIXTO,TARDE,OFICIAL,VALLE,CALI,F,Estrato 2,5 a 6,Si,Si,A-,31.0,45.0,21.0,38.0,37.0,175.0
20162,SB11201620576768,URBANO,N,A,MIXTO,NOCHE,OFICIAL,CESAR,LA JAGUA DE IBIRICO,M,Estrato 1,Una,No,No,A-,44.0,35.0,36.0,41.0,44.0,197.0
20152,SB11201520103419,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CASANARE,YOPAL,F,Estrato 2,Cuatro,Si,Si,A2,60.0,67.0,58.0,52.0,69.0,307.0
20194,SB11201940361581,URBANO,,A,MIXTO,UNICA,OFICIAL,SANTANDER,GIRÓN,F,Estrato 3,3 a 4,Si,Si,A-,28.0,51.0,31.0,42.0,51.0,213.0
20194,SB11201940361581,URBANO,,A,MIXTO,UNICA,OFICIAL,SANTANDER,GIRÓN,F,Estrato 3,3 a 4,Si,Si,A-,28.0,51.0,31.0,42.0,51.0,213.0
20162,SB11201620081699,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,BOGOTA,BOGOTÁ D.C.,F,Estrato 3,Cuatro,Si,Si,B1,75.0,71.0,64.0,69.0,60.0,333.0
20112,SB11201120548452,URBANO,N,A,MIXTO,TARDE,OFICIAL,BOGOTA,BOGOTÁ D.C.,M,Estrato 2,Seis,No,No,A-,30.0,53.0,,,,
20122,SB11201220148819,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,ANTIOQUIA,ITAGÜÍ,M,Estrato 3,Cuatro,Si,No,A2,60.0,68.0,,,,
20142,SB11201420465589,URBANO,,A,MIXTO,MAÑANA,OFICIAL,ANTIOQUIA,LA ESTRELLA,M,Estrato 2,Cuatro,Si,Si,A-,41.0,43.0,42.0,40.0,47.0,214.0
20132,SB11201320175031,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,BOGOTA,"BOGOTÁ, D.C.",M,Estrato 3,Tres,Si,Si,A-,40.0,49.0,,,,
20142,SB11201420446356,RURAL,N,A,MIXTO,COMPLETA,OFICIAL,META,SAN MARTIN,F,Estrato 1,Tres,No,No,A-,41.0,55.0,53.0,61.0,52.0,271.0
20194,SB11201940068768,URBANO,N,A,MIXTO,UNICA,OFICIAL,NARIÑO,ALBÁN,M,Estrato 1,3 a 4,No,No,A1,51.0,48.0,52.0,50.0,56.0,257.0
20194,SB11201940068768,URBANO,N,A,MIXTO,UNICA,OFICIAL,NARIÑO,ALBÁN,M,Estrato 1,3 a 4,No,No,A1,51.0,48.0,52.0,50.0,56.0,257.0
20142,SB11201420496522,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,BUENAVENTURA,F,Estrato 1,Cuatro,No,No,A-,43.0,45.0,39.0,32.0,47.0,205.0
20132,SB11201320377127,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CORDOBA,PUERTO LIBERTADOR,F,Estrato 1,Ocho,No,No,A1,43.0,41.0,,,,
20194,SB11201940565391,URBANO,N,A,MIXTO,NOCHE,OFICIAL,SANTANDER,GIRÓN,F,Estrato 3,5 a 6,No,Si,A-,43.0,47.0,42.0,45.0,40.0,217.0
20194,SB11201940565391,URBANO,N,A,MIXTO,NOCHE,OFICIAL,SANTANDER,GIRÓN,F,Estrato 3,5 a 6,No,Si,A-,43.0,47.0,42.0,45.0,40.0,217.0
20102,SB11201020409858,URBANO,N,A,MIXTO,MAÑANA,NO OFICIAL,BOYACA,SOGAMOSO,F,Estrato 2,Cuatro,Si,Si,A1,56.09,58.05,,,,
20142,SB11201420225391,URBANO,N,A,MIXTO,COMPLETA,OFICIAL,RISARALDA,APIA,F,Estrato 1,Cuatro,No,No,A1,49.0,53.0,47.0,43.0,52.0,244.0
20112,SB11201120382682,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,BOLIVAR,MAGANGUÉ,F,Estrato 1,Seis,Si,No,A-,39.0,49.0,,,,
20102,SB11201020479612,URBANO,N,A,MIXTO,NOCHE,OFICIAL,CUNDINAMARCA,MADRID,F,Estrato 2,Cinco,No,No,A-,45.84,42.46,,,,
20112,SB11201120289922,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,BOGOTA,BOGOTÁ D.C.,F,Estrato 2,Cuatro,Si,Si,A1,50.0,43.0,,,,
20194,SB11201940561531,RURAL,,A,MIXTO,SABATINA,NO OFICIAL,NORTE SANTANDER,CÚCUTA,M,Estrato 2,1 a 2,No,No,A-,38.0,40.0,44.0,26.0,35.0,182.0
20194,SB11201940561531,RURAL,,A,MIXTO,SABATINA,NO OFICIAL,NORTE SANTANDER,CÚCUTA,M,Estrato 2,1 a 2,No,No,A-,38.0,40.0,44.0,26.0,35.0,182.0
20194,SB11201940385334,URBANO,S,A,MIXTO,COMPLETA,NO OFICIAL,VALLE,CALI,F,Estrato 1,3 a 4,Si,Si,A-,34.0,54.0,28.0,50.0,48.0,221.0
20194,SB11201940385334,URBANO,S,A,MIXTO,COMPLETA,NO OFICIAL,VALLE,CALI,F,Estrato 1,3 a 4,Si,Si,A-,34.0,54.0,28.0,50.0,48.0,221.0
20172,SB11201720167563,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CAQUETA,FLORENCIA,M,Sin Estrato,1 a 2,Si,Si,A2,58.0,69.0,48.0,65.0,68.0,311.0
20152,SB11201520587093,URBANO,N,A,MIXTO,SABATINA,NO OFICIAL,CORDOBA,MONTERIA,M,Estrato 1,Siete,Si,Si,A-,40.0,45.0,37.0,42.0,44.0,209.0
20194,SB11201940261348,URBANO,N,A,MIXTO,SABATINA,OFICIAL,CALDAS,AGUADAS,F,Estrato 1,3 a 4,No,Si,A-,38.0,55.0,56.0,48.0,49.0,255.0
20194,SB11201940261348,URBANO,N,A,MIXTO,SABATINA,OFICIAL,CALDAS,AGUADAS,F,Estrato 1,3 a 4,No,Si,A-,38.0,55.0,56.0,48.0,49.0,255.0
20194,SB11201940199652,URBANO,N,A,MIXTO,UNICA,OFICIAL,ANTIOQUIA,MEDELLÍN,M,Estrato 3,3 a 4,Si,No,A1,48.0,47.0,43.0,55.0,51.0,245.0
20194,SB11201940199652,URBANO,N,A,MIXTO,UNICA,OFICIAL,ANTIOQUIA,MEDELLÍN,M,Estrato 3,3 a 4,Si,No,A1,48.0,47.0,43.0,55.0,51.0,245.0
20102,SB11201020232016,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,VERSALLES,M,Estrato 1,Cuatro,No,No,A-,45.84,65.63,,,,
20112,SB11201120297527,URBANO,,A,MIXTO,MAÑANA,OFICIAL,BOGOTA,BOGOTÁ D.C.,F,Estrato 2,Siete,Si,No,A1,43.0,35.0,,,,
20172,SB11201720523089,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,QUINDIO,ARMENIA,F,Estrato 4,1 a 2,Si,Si,B1,76.0,63.0,72.0,61.0,66.0,332.0
20152,SB11201520471911,URBANO,,A,MIXTO,SABATINA,NO OFICIAL,SANTANDER,GIRON,F,Estrato 3,Cuatro,Si,Si,A-,43.0,42.0,52.0,51.0,47.0,238.0
20102,SB11201020192563,URBANO,N,A,MIXTO,TARDE,OFICIAL,NORTE SANTANDER,CÚCUTA,F,Estrato 4,Siete,Si,Si,A-,44.51,48.09,,,,
20132,SB11201320152936,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CALDAS,MANIZALES,F,Estrato 2,Cuatro,No,Si,A1,45.0,40.0,,,,
20132,SB11201320023460,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,NARIÑO,CÓRDOBA,F,Estrato 1,Seis,No,No,A-,43.0,37.0,,,,
20162,SB11201620368525,RURAL,,A,MIXTO,TARDE,OFICIAL,MAGDALENA,ZONA BANANERA,F,Estrato 1,Tres,No,No,A-,42.0,39.0,48.0,54.0,53.0,238.0
20142,SB11201420293216,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,CALI,F,Estrato 2,Cinco,No,No,A-,48.0,40.0,48.0,46.0,47.0,227.0
20132,SB11201320516742,URBANO,,A,MIXTO,TARDE,OFICIAL,ANTIOQUIA,MEDELLÍN,F,Estrato 1,Seis,Si,Si,A-,37.0,54.0,,,,
20101,SB11201010022094,URBANO,S,B,MIXTO,COMPLETA,NO OFICIAL,MAGDALENA,SANTA MARTA,M,Estrato 6,Cuatro,Si,Si,B1,67.51,57.29,,,,
20172,SB11201720024154,URBANO,N,A,MIXTO,TARDE,OFICIAL,VALLE,CALI,M,Estrato 2,3 a 4,Si,Si,A2,60.0,63.0,58.0,34.0,57.0,268.0
20122,SB11201220458217,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CORDOBA,SAN PELAYO,F,Estrato 1,Cinco,No,No,A-,43.0,52.0,,,,
20112,SB11201120373864,URBANO,N,A,MIXTO,MAÑANA,NO OFICIAL,BOLIVAR,CARTAGENA DE INDIAS,F,Estrato 2,Cuatro,Si,No,A-,36.0,49.0,,,,
20142,SB11201420303498,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,BOGOTA,BOGOTÁ D.C.,M,Estrato 3,Dos,Si,Si,A-,48.0,67.0,77.0,72.0,65.0,343.0
20112,SB11201120248902,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CASANARE,YOPAL,F,Estrato 2,Cuatro,Si,Si,A-,43.0,45.0,,,,
20132,SB11201320332811,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,TOLIMA,PURIFICACIÓN,M,Estrato 1,Seis,No,No,A-,37.0,40.0,,,,
20112,SB11201120379934,URBANO,N,A,MIXTO,TARDE,OFICIAL,BOLIVAR,ARJONA,F,Estrato 1,Nueve,No,No,A-,34.0,49.0,,,,
20122,SB11201220515509,RURAL,,A,MIXTO,MAÑANA,OFICIAL,CORDOBA,MONTERÍA,F,Estrato 1,Ocho,No,No,A-,43.0,25.0,,,,
20122,SB11201220515509,RURAL,,A,MIXTO,MAÑANA,OFICIAL,CORDOBA,MONTERÍA,F,Estrato 1,Ocho,No,No,A-,43.0,25.0,,,,
20194,SB11201940044497,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,ANTIOQUIA,BELLO,M,Estrato 2,5 a 6,Si,Si,A-,30.0,36.0,38.0,37.0,43.0,189.0
20194,SB11201940044497,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,ANTIOQUIA,BELLO,M,Estrato 2,5 a 6,Si,Si,A-,30.0,36.0,38.0,37.0,43.0,189.0
20111,SB11201110101032,URBANO,N,A,MIXTO,SABATINA,OFICIAL,QUINDIO,ARMENIA,F,,,,,A-,38.08,41.82,,,,
20122,SB11201220378529,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,BOLIVAR,CARTAGENA DE INDIAS,F,Estrato 4,Nueve,Si,Si,A1,48.0,50.0,,,,
20152,SB11201520369729,URBANO,N,A,MIXTO,NOCHE,OFICIAL,CORDOBA,SAHAGUN,M,Estrato 2,Cuatro,No,No,A-,42.0,29.0,44.0,43.0,42.0,198.0
20142,SB11201420496807,URBANO,,A,MIXTO,SABATINA,NO OFICIAL,HUILA,GARZON,F,Estrato 1,Siete,No,No,A-,47.0,52.0,50.0,40.0,47.0,236.0
20142,SB11201420055273,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,NARIÑO,TAMINANGO,F,Estrato 1,Cinco,No,No,A-,38.0,53.0,52.0,55.0,45.0,251.0
20132,SB11201320284125,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,TULUÁ,M,Estrato 1,Seis,No,No,A1,46.0,46.0,,,,
20194,SB11201940419269,URBANO,N,A,MIXTO,TARDE,OFICIAL,CESAR,VALLEDUPAR,F,Estrato 1,3 a 4,No,No,A-,35.0,26.0,35.0,44.0,40.0,181.0
20194,SB11201940419269,URBANO,N,A,MIXTO,TARDE,OFICIAL,CESAR,VALLEDUPAR,F,Estrato 1,3 a 4,No,No,A-,35.0,26.0,35.0,44.0,40.0,181.0
20112,SB11201120557835,URBANO,N,A,MIXTO,TARDE,NO OFICIAL,VALLE,CALI,M,Estrato 2,Ocho,Si,No,A1,43.0,59.0,,,,
20142,SB11201420292820,URBANO,N,A,MIXTO,NOCHE,OFICIAL,CAUCA,POPAYAN,F,Estrato 1,Tres,No,No,A-,47.0,33.0,29.0,32.0,26.0,157.0
20132,SB11201320103419,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,BOYACA,CHÍQUIZA,F,Estrato 1,Cinco,No,No,A1,46.0,57.0,,,,
20122,SB11201220500138,URBANO,,A,MIXTO,TARDE,OFICIAL,CESAR,CURUMANÍ,F,Estrato 1,Tres,No,No,A-,37.0,42.0,,,,
20102,SB11201020316377,URBANO,N,A,MIXTO,TARDE,OFICIAL,BOGOTÁ,BOGOTÁ D.C.,M,Estrato 2,Siete,No,No,A-,47.15,48.17,,,,
20132,SB11201320053530,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,TOLIMA,SALDAÑA,M,Estrato 2,Cuatro,No,No,A1,45.0,29.0,,,,
20194,SB11201940533948,RURAL,,A,MIXTO,SABATINA,OFICIAL,SANTANDER,SABANA DE TORRES,F,Estrato 1,3 a 4,Si,No,A-,25.0,34.0,35.0,38.0,39.0,178.0
20194,SB11201940533948,RURAL,,A,MIXTO,SABATINA,OFICIAL,SANTANDER,SABANA DE TORRES,F,Estrato 1,3 a 4,Si,No,A-,25.0,34.0,35.0,38.0,39.0,178.0
20172,SB11201720472252,RURAL,,A,MIXTO,SABATINA,OFICIAL,HUILA,GUADALUPE,F,Estrato 1,9 o más,No,No,A-,40.0,35.0,48.0,46.0,31.0,200.0
20122,SB11201220466548,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,CUNDINAMARCA,SUBACHOQUE,F,Estrato 2,Cinco,No,No,A-,43.0,35.0,,,,
20152,SB11201520345713,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,ANTIOQUIA,YARUMAL,F,Estrato 1,Cinco,Si,No,A-,38.0,45.0,53.0,38.0,44.0,222.0
20172,SB11201720464155,URBANO,N,A,MIXTO,MAÑANA,NO OFICIAL,MAGDALENA,FUNDACION,M,Estrato 2,3 a 4,Si,Si,B1,70.0,58.0,60.0,54.0,65.0,300.0
20194,SB11201940120090,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,BOYACA,SABOYÁ,M,Estrato 2,3 a 4,No,No,A1,51.0,51.0,44.0,54.0,62.0,263.0
20194,SB11201940120090,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,BOYACA,SABOYÁ,M,Estrato 2,3 a 4,No,No,A1,51.0,51.0,44.0,54.0,62.0,263.0
20172,SB11201720340276,URBANO,,A,MIXTO,MAÑANA,OFICIAL,BOGOTA,BOGOTÁ D.C.,M,Estrato 2,3 a 4,Si,Si,B1,74.0,70.0,75.0,70.0,65.0,352.0
20122,SB11201220211825,URBANO,N,A,MIXTO,TARDE,NO OFICIAL,VALLE,CALI,F,Estrato 3,Seis,Si,Si,A-,43.0,46.0,,,,
20132,SB11201320210186,URBANO,N,A,MIXTO,COMPLETA,NO OFICIAL,CUNDINAMARCA,SOACHA,M,Estrato 2,Ocho,Si,Si,A1,46.0,49.0,,,,
20112,SB11201120231057,RURAL,N,A,MIXTO,MAÑANA,OFICIAL,VALLE,PRADERA,M,Estrato 1,Cuatro,No,Si,A-,39.0,48.0,,,,
20102,SB11201020392484,URBANO,N,A,MIXTO,MAÑANA,OFICIAL,BOLIVAR,SAN JUAN NEPOMUCENO,M,Estrato 1,Siete,No,No,A-,37.19,50.67,,,,
20112,SB11201120401569,URBANO,N,A,MIXTO,COMPLETA,OFICIAL,ANTIOQUIA,PUERTO TRIUNFO,F,Estrato 2,Cinco,Si,Si,A-,30.0,49.0,,,,
